aded25,gen25zm,gen25ac,gen25cs,gen25ea,gen25othr,gen25tot,win25
44002,230,70,8,0,1,309,gen25zm
44003,90,25,3,0,2,120,gen25zm
44004,408,83,6,1,2,500,gen25zm
44005,111,23,3,0,0,137,gen25zm
44006,440,80,8,0,3,531,gen25zm
44007,452,60,5,1,8,526,gen25zm
44008,369,55,2,0,4,430,gen25zm
44009,233,29,1,0,1,264,gen25zm
44010,258,26,1,0,4,289,gen25zm
44011,1051,133,15,1,9,1209,gen25zm
44012,543,59,7,2,1,612,gen25zm
44013,213,56,3,0,8,280,gen25zm
44014,320,49,2,1,0,372,gen25zm
44015,254,35,3,0,2,294,gen25zm
44016,328,56,5,0,2,391,gen25zm
44017,524,108,10,0,4,646,gen25zm
44018,363,82,8,1,2,456,gen25zm
44019,211,28,3,0,1,243,gen25zm
44020,169,29,4,0,0,202,gen25zm
44021,331,39,13,0,0,383,gen25zm
44022,312,55,8,0,1,376,gen25zm
44023,671,193,11,2,16,893,gen25zm
44024,530,221,18,2,13,784,gen25zm
44025,680,210,14,1,18,923,gen25zm
44026,503,118,14,0,7,642,gen25zm
44027,639,201,15,0,16,871,gen25zm
44028,487,90,13,1,8,599,gen25zm
44029,495,112,7,0,6,620,gen25zm
44030,436,102,16,0,4,558,gen25zm
44031,515,127,9,0,6,657,gen25zm
44032,506,109,7,0,3,625,gen25zm
44033,476,118,19,1,4,618,gen25zm
44034,236,25,12,0,0,273,gen25zm
44035,479,112,22,0,5,618,gen25zm
44036,721,243,48,0,7,1019,gen25zm
44037,672,263,38,0,14,987,gen25zm
44038,722,216,39,1,7,985,gen25zm
44039,396,101,14,0,2,513,gen25zm
44040,426,154,34,1,6,621,gen25zm
44041,275,91,23,0,3,392,gen25zm
44042,33,71,4,0,2,110,gen25ac
44043,204,45,10,0,2,261,gen25zm
44044,112,36,9,0,0,157,gen25zm
44045,276,84,19,1,3,383,gen25zm
44046,409,90,18,0,4,521,gen25zm
44047,139,14,6,1,0,160,gen25zm
44048,85,68,6,0,1,160,gen25zm
44049,52,325,5,6,2,390,gen25ac
44050,10,42,1,0,0,53,gen25ac
44051,5,40,6,0,0,51,gen25ac
44052,22,25,4,0,0,51,gen25ac
44053,50,118,4,0,0,172,gen25ac
44054,581,128,19,0,8,736,gen25zm
44055,180,36,16,0,1,233,gen25zm
44056,324,75,15,2,2,418,gen25zm
44057,111,101,18,1,3,234,gen25zm
44058,142,66,7,0,2,217,gen25zm
44059,71,14,3,1,1,90,gen25zm
44060,126,15,0,0,2,143,gen25zm
44061,385,75,15,0,2,477,gen25zm
44062,548,154,8,2,4,716,gen25zm
44063,150,17,3,1,2,173,gen25zm
44064,112,19,2,1,0,134,gen25zm
44065,97,29,0,0,1,127,gen25zm
44066,156,75,12,1,0,244,gen25zm
44067,104,45,4,0,1,154,gen25zm
44068,70,13,0,0,1,84,gen25zm
44069,62,43,10,0,1,116,gen25zm
44070,52,9,3,0,0,64,gen25zm
44071,83,29,4,0,1,117,gen25zm
44072,85,23,12,0,2,122,gen25zm
44073,181,37,8,0,2,228,gen25zm
44074,506,150,23,1,5,685,gen25zm
44075,98,25,4,0,0,127,gen25zm
44076,94,11,4,0,0,109,gen25zm
44077,97,20,2,0,1,120,gen25zm
44078,167,34,12,0,2,215,gen25zm
44079,525,112,6,2,5,650,gen25zm
44080,269,81,13,0,4,367,gen25zm
44081,318,64,4,2,4,392,gen25zm
44082,0,0,0,0,0,0,Tie
44083,0,0,0,0,0,0,Tie
44084,0,0,0,0,0,0,Tie
45001,60,319,16,0,0,395,gen25ac
45002,34,312,24,2,0,372,gen25ac
45003,39,328,17,3,1,388,gen25ac
45004,75,214,48,2,1,340,gen25ac
45005,59,179,12,0,2,252,gen25ac
45006,62,222,19,1,3,307,gen25ac
45007,45,698,45,1,1,790,gen25ac
45008,28,397,10,1,0,436,gen25ac
45009,38,331,20,0,3,392,gen25ac
45010,16,363,7,0,2,388,gen25ac
45011,22,579,19,1,1,622,gen25ac
45012,27,66,4,0,0,97,gen25ac
45013,7,261,9,0,0,277,gen25ac
45014,18,310,13,1,1,343,gen25ac
45015,10,456,2,1,1,470,gen25ac
45016,43,1067,29,1,1,1141,gen25ac
45017,30,364,17,1,0,412,gen25ac
45018,2,28,1,0,0,31,gen25ac
45019,11,38,10,0,0,59,gen25ac
45020,12,220,20,1,0,253,gen25ac
45021,22,17,27,0,0,66,gen25cs
45022,23,103,19,0,0,145,gen25ac
45023,25,29,20,0,0,74,gen25ac
45024,18,24,20,0,1,63,gen25ac
45025,22,437,15,3,0,477,gen25ac
45026,3,147,2,0,0,152,gen25ac
45027,55,145,18,0,0,218,gen25ac
45028,9,354,24,0,0,387,gen25ac
45029,12,272,12,0,0,296,gen25ac
45030,116,396,44,2,0,558,gen25ac
45031,61,111,31,0,0,203,gen25ac
45032,17,270,23,0,0,310,gen25ac
45033,18,275,8,1,0,302,gen25ac
45034,89,377,48,1,1,516,gen25ac
45035,41,167,25,1,1,235,gen25ac
45036,63,392,57,3,2,517,gen25ac
45037,120,263,49,0,1,433,gen25ac
45038,18,72,5,0,1,96,gen25ac
45039,13,33,14,0,1,61,gen25ac
45040,74,291,70,0,1,436,gen25ac
45041,39,170,26,0,0,235,gen25ac
45042,92,243,33,2,4,374,gen25ac
45043,73,364,52,1,4,494,gen25ac
45044,95,392,53,2,3,545,gen25ac
45045,82,371,41,1,0,495,gen25ac
45046,193,219,22,2,2,438,gen25ac
45047,38,150,20,0,0,208,gen25ac
45048,100,379,43,4,3,529,gen25ac
45049,15,405,40,0,2,462,gen25ac
45050,73,127,19,1,0,220,gen25ac
45051,47,597,54,2,7,707,gen25ac
