aded25,gen21tot,gen21ea,gen21cs,gen21othr,win21,rvtot25,rvactive725,rvhisp,rvjwsh,rvirit,rvmslm,rvchns,rvgopnop,cvapnhw,cvapblack,cvaphisp,cvapasian,acsbaplus,acsmedinc125,acsmedinc45,ascown,ascrent,cvapyouth,cvapsenior,djt2024,ea2021,cs2021,bikelanefilter
25038,232.787,104.426,114.745,13.616,Curtis Sliwa,1488,955,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1
25039,240.306,115.364,115.353,9.59,Eric Adams,1591,979,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1
25040,238.137,103.718,123.202,11.216,Curtis Sliwa,1642,1034,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1
25041,232.444,128.452,95.972,8.02,Eric Adams,1262,811,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,1,1,0,1
25042,373.174,195.455,167.471,10.248,Eric Adams,1567,1029,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0
25043,380.833,222.015,141.062,17.756,Eric Adams,1571,1070,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0
25044,224.276,163.125,56.134,5.017,Eric Adams,1464,1095,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0
25045,331.592,148.187,170.8,12.605,Curtis Sliwa,1586,1049,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1
25046,184.539,96.712,82.285,5.542,Eric Adams,1416,866,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,1,1,0,1
25047,146.464,78.557,60.233,7.674,Eric Adams,867,567,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0
25048,5.416,3.523,1.72,0.173,Eric Adams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25049,24.473,17.107,6.635,0.731,Eric Adams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26001,112.916,55.89,53.747,3.279,Eric Adams,666,546,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0
26002,57.427,40.195,12.447,4.785,Eric Adams,391,288,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
26003,63.054,32.403,27.148,3.503,Eric Adams,354,285,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0
26004,159.064,91.475,58.965,8.624,Eric Adams,603,505,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1
26005,14.379,8.162,5.062,1.156,Eric Adams,122,83,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
26006,297.231,157.023,130.519,9.689,Eric Adams,1446,1066,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,1,1,0,1
26007,397.492,215.076,163.751,18.666,Eric Adams,1464,1236,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0
26008,565.072,284.246,257.422,23.404,Eric Adams,1658,1443,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0
26009,151,81,66,4,Eric Adams,866,685,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
26010,427.194,309.19,114.667,3.337,Eric Adams,1213,1165,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0
26011,527.806,387.81,132.333,7.663,Eric Adams,690,662,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0
26012,499.353,240.415,240.907,18.03,Curtis Sliwa,1738,1502,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0
26013,440.096,193.919,227.636,18.541,Curtis Sliwa,1747,1477,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0
26014,415.762,219.679,179.62,16.462,Eric Adams,1641,1388,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0
26015,434.838,235.612,190.097,9.129,Eric Adams,1797,1497,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0
26016,561.262,270.072,271.486,19.704,Curtis Sliwa,1797,1460,0,0,0,0,1,1,1,0,0,1,1,1,0,1,0,0,1,1,0,1,0
26017,432.626,219.246,200.535,12.845,Eric Adams,1617,1388,0,1,1,0,1,1,1,0,0,1,1,1,0,1,0,0,1,1,1,0,0
26018,240.256,116.043,117.617,6.596,Curtis Sliwa,1412,1083,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0
26019,218.394,108.128,102.466,7.8,Eric Adams,752,624,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0
26020,661.669,327.31,310.332,24.027,Eric Adams,1776,1509,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0
26021,536.445,198.522,314.862,23.061,Curtis Sliwa,1721,1446,0,0,1,0,1,1,1,0,0,1,1,0,0,1,0,0,1,1,0,1,0
26022,622.907,203.437,394.418,25.052,Curtis Sliwa,1719,1495,0,0,1,0,1,1,1,0,0,1,1,1,0,1,0,0,1,1,0,1,1
26023,506.782,221.026,266.519,19.237,Curtis Sliwa,1582,1335,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0
26024,665.489,257.751,380.851,26.887,Curtis Sliwa,1540,1358,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0,1,1
26025,357.231,145.427,200.188,11.616,Curtis Sliwa,1085,900,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0
26026,468.855,187.875,264.074,16.907,Curtis Sliwa,1137,1002,0,0,1,0,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0
26027,88.577,35.305,50.143,3.129,Curtis Sliwa,296,225,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,1,1
26028,315.307,143.844,161.852,9.61,Curtis Sliwa,1575,1230,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1
26029,249.996,93.882,143.214,12.9,Curtis Sliwa,1202,876,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,1,0,1,1
26030,32.499,14.847,16.332,1.32,Curtis Sliwa,24,21,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1
26031,402.559,190.722,195.87,15.966,Curtis Sliwa,1640,1324,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,1,1,0,1,1
26032,332.162,159.029,161.413,11.72,Curtis Sliwa,1510,1241,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,1,1,1,0,1,1
26033,537.383,209.928,310.731,16.724,Curtis Sliwa,1695,1395,0,0,1,0,1,1,1,0,0,1,0,1,0,1,0,0,1,1,0,1,1
26034,591.987,216.514,359.315,16.157,Curtis Sliwa,1723,1436,0,0,1,0,1,1,1,0,0,1,0,1,0,1,0,0,1,1,0,1,1
26035,364.252,164.373,184.572,15.308,Curtis Sliwa,1056,909,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0
26036,444.755,161.492,271.467,11.796,Curtis Sliwa,1447,1225,0,0,1,0,1,1,1,0,0,1,0,1,0,1,0,0,1,1,0,1,1
26037,375.009,140.003,220.006,15,Curtis Sliwa,1210,1005,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0
26038,355.334,214.717,133.283,7.335,Eric Adams,1791,1594,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0
26039,394.841,208.629,174.661,11.55,Eric Adams,1021,860,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,1,1,1,0,0
26040,272.025,147.718,117.885,6.422,Eric Adams,949,795,0,1,0,0,1,1,1,0,0,1,0,1,0,1,0,0,1,1,1,0,0
26041,684.035,385.946,280.814,17.275,Eric Adams,1492,1346,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0
26042,763.805,392.59,357.177,14.038,Eric Adams,1260,1100,0,0,1,0,1,1,1,0,0,1,1,0,0,1,0,0,1,1,1,0,1
26043,269.588,161.192,99.842,8.554,Eric Adams,1454,1286,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1
26044,276.641,141.463,128.259,6.919,Eric Adams,1301,1155,0,1,0,0,1,1,1,0,0,1,1,0,0,1,0,0,1,1,1,0,1
26045,272.819,113.57,154.455,4.794,Curtis Sliwa,1515,1377,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0
26046,641.62,285.572,346.836,9.212,Curtis Sliwa,1047,950,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1
26047,352.409,135.228,203.422,13.759,Curtis Sliwa,1367,1119,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0
26048,521.281,178.722,322.167,20.393,Curtis Sliwa,1270,1084,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0
26049,393.923,132.273,246.69,14.96,Curtis Sliwa,1157,990,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0
26050,604.595,173.826,415.857,14.913,Curtis Sliwa,1677,1414,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0
26051,296.36,101.223,183.183,11.953,Curtis Sliwa,837,657,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0,1,1
26052,420.46,147.007,257.627,15.825,Curtis Sliwa,1168,976,0,0,1,0,1,1,1,0,0,1,1,1,0,1,0,0,1,1,0,1,0
26053,348.64,123.776,211.817,13.046,Curtis Sliwa,1476,1190,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0,1,1
26054,465.078,196.227,249.199,19.653,Curtis Sliwa,1639,1364,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,1,0,1,1
26055,541.307,203.725,311.876,25.706,Curtis Sliwa,1626,1356,0,0,1,0,1,1,1,0,0,1,1,0,0,1,0,0,1,1,0,1,1
26056,508.578,217.422,277.678,13.479,Curtis Sliwa,1541,1262,0,0,1,0,1,1,1,0,0,1,1,0,0,1,0,0,1,1,0,1,0
26057,459.321,204.907,238.952,15.463,Curtis Sliwa,1656,1339,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0
26058,99,39,54,6,Curtis Sliwa,614,457,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0
26059,480.544,179.14,280.166,21.238,Curtis Sliwa,1529,1246,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0
26060,276.877,107.075,158.351,11.45,Curtis Sliwa,1364,1030,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0
26061,400.497,175.809,204.33,20.358,Curtis Sliwa,1671,1320,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,1,1,1,0,1,0
26063,4.491,1.798,2.534,0.159,Curtis Sliwa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26064,1.03,0.412,0.581,0.036,Curtis Sliwa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26065,0,0,0,0,Tie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27001,159.041,42.127,109.339,7.575,Curtis Sliwa,662,536,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0
27002,248.653,180.027,54.606,14.02,Eric Adams,1708,1380,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
27003,585.549,396.958,154.604,33.988,Eric Adams,1500,1367,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1
27004,314.561,198.23,101.412,14.918,Eric Adams,1460,1334,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1
27005,540.092,356.683,155.786,27.622,Eric Adams,1629,1483,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1
27006,476.989,308.421,152.07,16.498,Eric Adams,989,890,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0
27007,43.687,12.882,29.685,1.12,Curtis Sliwa,408,345,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0
27008,116.577,61.449,50.854,4.274,Eric Adams,751,579,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1
27009,219.131,114.202,95.601,9.327,Eric Adams,1108,882,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0
27010,139.746,92.895,42.4,4.451,Eric Adams,687,517,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
27011,121.869,77.786,41.742,2.341,Eric Adams,563,427,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
27012,277.68,185.892,82.443,9.344,Eric Adams,1700,1282,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0
27013,260.406,151.032,100.851,8.522,Eric Adams,1570,1215,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0
27014,431.944,267.775,147.965,16.204,Eric Adams,1510,1284,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
27015,413.034,253.745,141.951,17.338,Eric Adams,1700,1394,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0
27016,189.618,139.388,47.236,2.995,Eric Adams,928,760,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
27017,200.559,144.197,51.444,4.917,Eric Adams,1646,1128,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0
27018,135.438,103.53,29.733,2.175,Eric Adams,878,649,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0
27019,327.676,143.502,169.903,14.271,Curtis Sliwa,1859,1279,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0
27020,597.724,339.614,239.455,18.655,Eric Adams,1181,909,0,1,0,0,1,1,1,0,0,1,1,0,0,1,0,1,0,1,1,0,1
27021,432.843,214.712,207.254,10.876,Eric Adams,1593,1216,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0
27022,247.69,144.216,96.138,7.336,Eric Adams,1644,1284,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1
27023,353.814,161.737,186.205,5.872,Curtis Sliwa,1554,1156,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,1,1,1,0,1,0
27024,434.359,185.048,242.271,7.04,Curtis Sliwa,1282,992,0,1,0,0,1,1,1,0,0,1,1,0,0,1,0,1,1,1,0,1,1
27025,403.509,219.162,176.027,8.319,Eric Adams,1666,1339,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0
27026,116.253,74.146,39.369,2.738,Eric Adams,490,352,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0
27027,514.957,244.276,262.023,8.658,Curtis Sliwa,1796,1417,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,1,0
27028,201.957,105.922,89.652,6.383,Eric Adams,1484,1235,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1
27029,325.717,180.532,136.81,8.375,Eric Adams,1594,1212,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0
27030,194.034,99.218,87.31,7.506,Eric Adams,889,719,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0
27031,34.313,10.118,23.315,0.88,Curtis Sliwa,130,109,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0
27032,384.162,154.381,220.612,9.169,Curtis Sliwa,1701,1276,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0
27033,251.34,86.05,157.166,8.124,Curtis Sliwa,1723,1212,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0
27034,217.31,87.092,125.355,4.863,Curtis Sliwa,1722,1227,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
27035,378.549,137.752,229.991,10.806,Curtis Sliwa,1742,1282,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0
27036,178.591,50.802,121.042,6.747,Curtis Sliwa,1703,1249,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0
27037,395.843,140.953,235.975,18.915,Curtis Sliwa,1666,1256,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0
27038,279.732,100.181,171.864,7.688,Curtis Sliwa,1694,1234,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0
27039,385.133,111.613,263.9,9.62,Curtis Sliwa,1458,1182,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0
27040,287.529,176.559,101.204,9.766,Eric Adams,1823,1378,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0
27041,160.638,39.609,120.02,1.008,Curtis Sliwa,568,474,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0
27042,580.994,79.825,495.328,5.841,Curtis Sliwa,1747,1552,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0
27043,543.593,130.318,400.164,13.112,Curtis Sliwa,1507,1271,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0
27044,698.957,140.431,544.836,13.69,Curtis Sliwa,1398,1184,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0
27045,428.084,102.433,317.647,8.004,Curtis Sliwa,1380,1187,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0
27046,143.223,38.078,102.667,2.478,Curtis Sliwa,274,238,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0
27047,145.284,90.236,51.389,3.659,Eric Adams,658,507,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0
27048,407.204,135.094,260.104,12.005,Curtis Sliwa,1497,1206,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,1,0
27049,470.166,147.422,309.034,13.71,Curtis Sliwa,1628,1301,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,1,1,1,0,1,0
27050,362.125,90.643,258.455,13.027,Curtis Sliwa,1300,1031,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0
27051,385.938,125.188,245.341,15.409,Curtis Sliwa,1158,993,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0
27052,249.831,159.3,71.584,18.947,Eric Adams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27053,1.649,1.108,0.427,0.113,Eric Adams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27054,0,0,0,0,Tie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27055,1.12,0.714,0.321,0.085,Eric Adams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27056,2.766,1.764,0.793,0.21,Eric Adams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27057,1.029,0.688,0.315,0.027,Eric Adams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27058,0,0,0,0,Tie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27059,4.043,2.134,1.769,0.14,Eric Adams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27060,0,0,0,0,Tie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27061,0.435,0.29,0.13,0.014,Eric Adams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27062,5.995,3.243,2.507,0.245,Eric Adams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27063,0.319,0.197,0.106,0.017,Eric Adams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27066,0,0,0,0,Tie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27067,0,0,0,0,Tie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27068,37.784,15.085,20.539,2.16,Curtis Sliwa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28001,254.443,162.596,73.181,18.666,Eric Adams,612,478,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1
28002,131.857,82.659,39.437,9.76,Eric Adams,1559,1399,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1
28003,410.405,254.861,136.906,18.638,Eric Adams,1357,1189,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1
28004,341.953,228.358,90.252,23.343,Eric Adams,1560,1347,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
28005,121.834,59.859,54.115,7.86,Eric Adams,280,220,0,0,1,0,1,1,1,0,0,1,1,0,0,1,0,0,1,1,1,0,0
28006,165.27,92.316,64.898,8.057,Eric Adams,590,481,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0
28007,446.821,256.694,172.624,17.503,Eric Adams,1551,1283,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0
28008,305.998,186.296,106.554,13.149,Eric Adams,1606,1362,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0
28009,325.104,175.834,128.262,21.009,Eric Adams,1640,1403,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1
28010,313.164,58.354,248.679,6.13,Curtis Sliwa,752,626,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0
28011,351.972,127.99,220.982,3,Curtis Sliwa,1076,884,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1
28012,429.722,76.42,340.96,12.342,Curtis Sliwa,1337,1165,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1
28013,301.497,69.673,222.385,9.44,Curtis Sliwa,860,711,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1
28014,273.624,61.209,204.844,7.571,Curtis Sliwa,1434,1149,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0
28015,307.815,68.864,231.205,7.746,Curtis Sliwa,1448,1170,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1
28016,10.879,5.019,5.071,0.79,Curtis Sliwa,16,13,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0
28017,14.583,3.234,10.646,0.704,Curtis Sliwa,63,55,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0
28018,54.72,29.087,24.149,1.484,Eric Adams,304,236,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0
28019,259.386,107.55,132.856,18.979,Curtis Sliwa,847,688,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0
28020,246.718,97.837,130.544,18.336,Curtis Sliwa,1612,1289,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0
28021,96.282,42.163,48.456,5.664,Curtis Sliwa,663,506,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
28022,918.215,162.863,729.079,26.273,Curtis Sliwa,1550,1300,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0
28023,609.903,113.414,480.274,16.215,Curtis Sliwa,1118,946,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0
28024,623.569,152.141,461.451,9.976,Curtis Sliwa,1638,1395,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0
28025,523.706,124.08,386.631,12.995,Curtis Sliwa,1782,1557,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0
28026,451.013,152.046,285.528,13.439,Curtis Sliwa,1425,1180,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0
28027,247.805,56.016,184.083,7.706,Curtis Sliwa,868,717,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1
28028,158.9,73.071,74.23,11.599,Curtis Sliwa,714,605,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
28029,436.966,258.448,162.886,15.632,Eric Adams,1456,1253,0,0,1,0,1,1,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0
28030,722.744,457.589,240.352,24.803,Eric Adams,1748,1559,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1
28031,440,283,131,26,Eric Adams,1550,1359,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1
28032,431.935,314.811,91.355,25.77,Eric Adams,1483,1352,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1
28033,284.355,176.431,96.15,11.773,Eric Adams,979,874,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1
28034,287.666,185.177,92.315,10.173,Eric Adams,1273,1091,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
28035,684.335,467.055,193.856,23.423,Eric Adams,1899,1690,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1
28036,119.12,82.222,33.121,3.777,Eric Adams,413,374,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1
28037,589.927,372.951,191.645,25.331,Eric Adams,1410,1268,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0
28038,368.713,235.843,115.889,16.98,Eric Adams,1239,1120,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1
28039,433.983,261.202,149.527,23.254,Eric Adams,1538,1338,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1
28040,441.543,276.882,147.351,17.311,Eric Adams,1550,1348,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0
28041,134.063,78.273,49.961,5.829,Eric Adams,660,567,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1
28042,94.262,41.334,49.904,3.024,Curtis Sliwa,318,246,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0
28043,366.655,171.452,177.301,17.903,Curtis Sliwa,1810,1426,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,1,1,0,1,0
28044,244.653,88.162,147.068,9.423,Curtis Sliwa,1709,1222,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1
